CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EFATE / QUOIN HILL / MAINLAND SUITE,,-17.57,-17.57,168.42,168.42,SAE,,,s_AR164 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.21,0.89,,18.54,,,,10.72,11.44,5.99,0.2,,0.65,2.69,0.46,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,445.0,80.0,,,,44.0,255.0,86.0,,,,,,5.4,1131.0,17.2,25.0,0.0,,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170565.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / PELE / PELE / OFFSHORE SUITE,,-17.5,-17.5,168.4,168.4,SAE,,,s_AR003 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.23,0.7,,19.97,,,,9.08,12.79,5.96,0.16,,0.51,2.33,0.25,,,,,,,,,,,,,,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,367.0,96.0,,,,57.0,272.0,64.0,,,,,,6.9,1001.0,11.6,20.0,0.0,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,170566.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / PELE / PELE / OFFSHORE SUITE,,-17.5,-17.5,168.4,168.4,SAE,,,s_AR114 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,46.62,0.75,,17.94,,,,10.16,12.46,7.41,0.19,,0.62,2.43,0.26,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,423.0,215.0,,,,77.0,257.0,73.0,,,,,,7.85,900.0,12.13,23.5,0.49,0.32,,,,,,,0.83,,,,0.11,218.0,5.68,11.91,1.8,9.06,2.41,0.88,2.41,0.38,2.22,0.46,1.25,0.18,1.11,0.16,0.69,,,,,,,,,,2.7,,0.54,0.19,,,,,,,,,,,,,,,,,,,,,,,,,170567.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / NGUNA / NGUNA / OFFSHORE SUITE,,-17.46,-17.46,168.3,168.3,SAE,,,s_AR006 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.15,1.01,,16.7,,,,12.6,11.58,5.71,0.24,,0.54,2.66,0.38,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,,608.0,6.0,,,,18.0,434.0,104.0,,,,,,6.65,901.0,16.76,26.28,0.51,0.48,,,,,,,0.77,,,,0.26,234.0,6.17,13.39,2.09,10.91,3.05,1.15,3.15,0.5,2.93,0.61,1.67,0.23,1.42,0.21,0.83,,,,,,,,,,3.23,,0.58,0.2,,,,,,,,,,,,,,,,,,,,,,,,,170568.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / NGUNA / NGUNA / OFFSHORE SUITE,,-17.46,-17.46,168.3,168.3,SAE,,,s_AR105 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,46.93,0.87,,19.65,,,,10.77,11.71,5.16,0.18,,0.64,2.6,0.27,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,463.0,39.0,,,,26.0,403.0,81.0,,,,,,5.8,1026.0,13.8,28.0,0.0,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,170569.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / NGUNA / NGUNA / OFFSHORE SUITE,,-17.46,-17.46,168.3,168.3,SAE,,,s_AR106 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,48.42,1.0,,18.37,,,,11.06,10.96,4.45,0.21,,0.88,3.02,0.38,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,493.0,12.0,,,,15.0,583.0,95.0,,,,,,10.53,956.0,17.49,39.79,0.71,0.86,,,,,,,0.8,,,,0.37,265.8,7.96,17.4,2.5,12.6,3.2,1.15,3.28,0.51,3.01,0.63,1.73,0.25,1.54,0.23,1.09,,,,,,,,,,4.83,,0.87,0.34,,,,,,,,,,,,,,,,,,,,,,,,,170570.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / NGUNA / NGUNA / OFFSHORE SUITE,,-17.46,-17.46,168.3,168.3,SAE,,,s_AR109 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,49.2,0.87,,18.08,,,,10.99,10.56,5.05,0.22,,0.47,2.97,0.35,,,,,,,,,,,,,,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,420.0,5.0,,,,12.0,290.0,94.0,,,,,,5.2,871.0,17.4,24.0,0.0,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,170571.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / NGUNA / NGUNA / OFFSHORE SUITE,,-17.46,-17.46,168.3,168.3,SAE,,,s_AR110 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,50.54,0.96,,16.99,,,,11.25,9.58,4.85,0.24,,0.59,3.33,0.42,,,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,440.0,2.0,,,,6.0,380.0,103.0,,,,,,8.8,861.0,19.8,33.0,0.0,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,170572.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR184 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.07,0.82,,16.93,,,,11.55,12.31,6.63,0.22,,0.68,2.27,0.21,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,435.0,62.0,,,,27.0,219.0,91.0,,,,,,8.6,749.0,15.3,36.0,0.0,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,170573.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR185 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,48.66,0.96,,18.64,,,,10.88,11.06,4.65,0.21,,0.56,2.81,0.33,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,465.0,12.0,,,,13.0,428.0,92.0,,,,,,7.6,872.0,19.4,29.0,0.0,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,170574.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR192 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.01,0.8,,16.97,,,,11.48,12.1,7.0,0.21,,0.63,2.29,0.21,,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,,424.0,69.0,,,,30.0,212.0,90.0,,,,,,7.03,727.0,14.96,36.65,0.75,0.63,,,,,,,0.31,,,,0.15,247.0,7.0,14.63,2.18,10.7,2.76,0.99,2.83,0.44,2.65,0.55,1.52,0.22,1.37,0.2,1.01,,,,,,,,,,2.9,,0.92,0.24,0.512946,,,0.704244,,18.482,,15.541,,38.451,,,,,,,,,,,,,,,170575.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR188 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,48.39,1.03,,16.83,,,,11.95,10.32,5.18,0.24,,1.37,2.85,0.49,,,,,,,,,,,,,,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,460.0,4.0,,,,12.0,258.0,98.0,,,,,,29.7,867.0,21.7,50.0,1.4,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,170576.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR198 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.28,0.85,,17.25,,,,11.52,11.54,6.35,0.22,,1.07,2.28,0.36,,,,,,,,,,,,,,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,439.0,25.0,,,,31.0,200.0,88.0,,,,,,27.5,821.0,18.1,41.0,0.0,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,170577.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR199 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.95,0.94,,17.99,,,,11.29,10.81,5.05,0.22,,1.28,2.76,0.44,,,,,,,,,,,,,,,,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,411.0,6.0,,,,23.0,250.0,88.0,,,,,,25.9,848.0,18.75,46.21,0.95,0.83,,,,,,,0.56,,,,0.11,241.0,9.0,18.79,2.78,13.51,3.54,1.24,3.61,0.56,3.3,0.67,1.85,0.26,1.68,0.24,1.2,,,,,,,,,,3.71,,0.95,0.36,,,,,,,,,,,,,,,,,,,,,,,,,170578.0,
[6972],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EMAU (MAO) / EMAU (MAO) / OFFSHORE SUITE,,-17.5,-17.5,168.48,168.48,SAE,,,s_AR201 [6972],BASALT [6972],,,,,,,,,VOL,,,,,WR [6972] ,47.42,0.78,,16.98,,,,11.02,11.55,7.13,0.2,,1.06,2.28,0.32,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,400.0,65.0,,,,46.0,253.0,83.0,,,,,,26.6,790.0,17.0,38.0,0.0,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,170579.0,
[7056],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / BANKS ISLANDS / GAUA (SANTA MARIA) / GAUA (SANTA MARIA) / SANTA MARIA PYROCLASTIC SERIES,"CALDERA, MOUNT GARET",-14.25,-14.25,167.5,167.5,SAE,,,s_SM64A [7056],OBSIDIAN [7056],,,,,,,,,VOL,,,,,WR [7056] ,63.6,0.49,,16.8,,,,3.61,1.6,0.64,0.15,,5.35,5.62,0.16,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,27.0,3.0,,,5.0,1.0,,,,,,,,108.0,210.0,31.0,225.0,4.95,,,,,,,,,,,,,1050.0,39.5,,,33.0,,1.3,,,4.7,,3.3,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180470.0,
[7056],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / BANKS ISLANDS / GAUA (SANTA MARIA) / GAUA (SANTA MARIA) / SANTA MARIA PYROCLASTIC SERIES,"CALDERA, MOUNT GARET",-14.25,-14.25,167.5,167.5,SAE,,,s_SM64B [7056],OBSIDIAN [7056],,,,,,,,,VOL,,,,,WR [7056] ,63.6,0.49,,16.85,,,,3.66,1.62,0.64,0.15,,5.74,5.62,0.15,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,28.0,3.0,,,4.0,2.0,,,,,,,,110.0,211.0,32.0,224.0,4.85,,,,,,,,,,,,,1060.0,62.0,,,48.0,,1.3,,,5.1,,3.5,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180471.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_EG.66 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,49.12,0.69,,13.53,,,,9.44,11.4,12.79,0.17,,0.75,1.96,0.15,,,,,,,,,,,,,,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,664.5,,,6236.0,,44.0,4138.0,289.0,801.0,,,,223.0,,,,,,,,13.0,334.0,15.0,39.0,1.0,,,,,,,,,,,,,210.0,5.7,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198362.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_EG.M78 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,49.16,0.62,,14.06,,,,9.03,11.91,12.24,0.17,,0.63,1.99,0.18,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,785.6,,,5231.0,,40.11,3717.0,250.0,801.0,,,,173.0,,,,,,,,10.0,366.0,13.0,42.0,0.9,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198363.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_EG.63 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,49.29,0.73,,14.3,,,,9.54,10.79,12.04,0.17,,0.84,2.17,0.12,,,,,,,,,,,,,,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,531.9,,,6999.0,,38.0,4384.0,308.0,547.0,,,,211.0,,,,,,,,12.0,360.0,15.0,42.0,1.0,,,,,,,,,,,,,221.0,4.7,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198364.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_68 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,49.24,0.67,,13.97,,,,8.85,13.16,11.68,0.17,,0.38,1.74,0.13,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,570.1,,,3170.0,,48.0,4036.0,245.0,620.0,,,50.0,130.0,,,,,,,,4.1,280.0,15.0,36.0,1.3,,,,,,,,,,,,,142.0,5.0,,,7.0,,0.8,,,2.6,,1.6,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198365.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_72 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,48.78,0.8,,14.84,,,,9.69,12.57,10.22,0.19,,0.64,2.07,0.19,,,,,,,,,,,,,,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,834.0,,,5344.0,,42.5,4824.0,279.0,381.0,,,48.5,101.0,,,,,,,,11.0,304.0,16.0,44.0,1.0,,,,,,,,,,,,,418.0,4.2,,,7.5,,0.9,,,2.9,,1.6,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198366.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_EG.74 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,48.5,0.78,,15.25,,,,10.06,11.74,9.85,0.18,,0.67,2.83,0.14,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,616.2,,,5527.0,,44.0,4656.0,280.0,324.0,,,,97.0,,,,,,,,11.0,332.0,16.0,40.0,1.0,,,,,,,,,,,,,187.0,4.1,,,8.6,,0.9,,,3.2,,2.0,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198367.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_60D [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,50.95,0.61,,16.84,,,,9.29,12.54,6.3,0.19,,0.87,2.22,0.2,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,878.8,,,7189.0,,39.0,3682.0,310.0,198.0,,,40.0,56.0,,,,,,,,17.0,410.0,16.5,45.0,1.3,,,,,,,,,,,,,244.0,5.8,,,9.0,,0.8,,,3.1,,1.6,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198368.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,TUVIO AND VETLAM BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_61E [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,47.17,0.23,,22.98,,,,6.32,15.37,6.2,0.12,,0.12,1.38,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,437.9,,,1000.0,,28.0,1384.0,144.0,83.0,,,36.0,43.0,,,,,,,,2.0,430.0,5.5,8.5,0.7,,,,,,,,,,,,,87.0,3.2,,,3.0,,0.4,,,1.1,,0.7,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198369.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,ANTE-CALDERA BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_43A [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,49.9,0.86,,16.72,,,,12.0,11.15,5.07,0.23,,1.29,2.52,0.26,,,,,,,,,,,,,,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,1139.3,,,10670.0,,35.0,5177.0,370.0,16.0,,,44.0,26.0,,,,,,,,24.0,540.0,19.0,59.0,2.1,,,,,,,,,,,,,300.0,8.8,,,12.5,,1.1,,,3.3,,2.0,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198370.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,ANTE-CALDERA BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_33 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,50.51,0.79,,17.86,,,,10.09,11.29,4.95,0.19,,1.52,2.53,0.28,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,1234.3,,,12579.0,,31.0,4723.0,312.0,15.0,,,39.0,28.0,,,,,,,,26.0,624.0,17.0,64.0,2.0,,,,,,,,,,,,,323.0,9.0,,,13.0,,1.0,,,3.0,,1.6,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198371.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,ANTE-CALDERA BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_50E [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,50.79,0.95,,15.55,,,,12.7,10.14,4.89,0.24,,1.47,2.98,0.28,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,1238.8,,,12204.0,,35.0,5713.0,420.0,5.5,,,45.0,17.0,,,,,,,,22.5,528.0,22.0,68.0,2.5,,,,,,,,,,,,,358.0,9.4,,,14.5,,1.3,,,3.5,,2.1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198372.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,ANTE-CALDERA BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_32 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,49.98,0.69,,18.94,,,,9.52,12.13,4.71,0.18,,1.22,2.4,0.23,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,1017.6,,,10100.0,,32.0,4133.0,284.0,65.0,,,36.0,27.0,,,,,,,,19.0,578.0,16.0,51.0,1.4,,,,,,,,,,,,,287.0,7.7,,,11.0,,1.0,,,2.7,,1.5,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198373.0,
[7576],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / AMBRYM (=AMBRIM) / AMBRYM,ANTE-CALDERA BASALTS,-16.1,-16.4,167.92,168.29,SAE,,,s_31 [7576],BASALT [7576],,,,,,,,,VOL,,,,,WR [7576] ,50.07,0.75,,18.34,,,,10.31,11.78,4.58,0.2,,1.28,2.43,0.25,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,1103.5,,,10664.0,,31.6,4487.0,323.0,18.3,,,38.0,23.0,,,,,,,,20.5,565.0,17.0,55.0,2.3,,,,,,,,,,,,,300.0,8.1,,,11.5,,1.0,,,2.9,,1.6,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198374.0,
