CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / ZAMORANO,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.9017,20.9017,-100.1675,-100.1675,SAE,,,s_QR-06-3 [10732],ANDESITE [10732],,,,,,,,,VOL,,,,,WR [10732] ,61.451,0.922,,17.32,,,,4.05,5.363,2.23,0.076,,2.244,3.412,0.266,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,7.74839628029409,1.41229172216755,2.94717709354173,,,,,,,,,,,,13.1847132205281,,76.638940980977,25.7822463842146,,,8.98776069459259,11.1397786083635,7.04543713184537,62.2495666262165,20.5124753611275,,,,,34.3885737396773,610.47539165437,19.0739709922581,182.452282633295,8.51699407247572,,,,,,,,0.52400038541908,0.0334619762235395,,,0.238725917302004,632.450830982188,23.0132311882178,46.9682832800822,6.25162140594415,24.6668821049406,5.0398820418966,1.52801006425076,4.5112849678756,0.628744518237516,3.54441318416696,0.680188295659349,1.79156276809601,,1.6379120635923,0.24005947018857,4.52436640595701,0.539501692586559,,,,,,,,0.126104771877609,7.74053336971405,,3.40816539730479,0.712589885793069,,,,,,,,,,,,,,,,,,,,,,,,,314654.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / ZAMORANO,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.908,20.908,-100.1922,-100.1922,SAE,,,s_QR-06-4 [10732],ANDESITE [10732],,,,,,,,,VOL,,,,,WR [10732] ,62.847,0.935,,17.342,,,,4.39,5.659,2.109,0.071,,1.626,4.024,0.249,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,11.0407338946005,1.35672269519728,2.43001521146036,,,,,,,,,,,,14.2258354497107,,78.3890243245966,7.13573954114429,,,9.47475297763762,4.33740025771995,4.2163513208731,67.6731813528562,20.1030372180574,,,,,31.4690734910123,532.763310412715,20.9728163586972,162.806616418809,7.78908637175011,,,,,,,,0.569894778774165,0.0683791342483832,,,0.3005653716193,595.042509520362,23.2446742898739,42.0963964892335,5.82690265458959,23.4021326765428,4.88855407436211,1.4750564764504,4.66811294281832,0.654321556726652,3.75752116711779,0.735742256940271,1.93430329129037,,1.72788358678828,0.253758744048265,3.9362395170669,0.500731822556413,,,,,,,,0.109590987206253,6.32803302088903,,3.10734552030228,0.659957351972362,,,,,,,,,,,,,,,,,,,,,,,,,314655.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / ZAMORANO,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.9083,20.9083,-100.1917,-100.1917,SAE,,,s_QR-06-5 [10732],ANDESITE [10732],,,,,,,,,VOL,,,,,WR [10732] ,62.371,0.947,,17.259,,,,4.43,5.262,1.996,0.068,,1.644,4.016,0.245,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,12.6686584609033,1.36602274967289,2.79732391934408,,,,,,,,,,,,14.405567705544,,75.1878425142635,6.00617044547111,,,9.11652481284771,3.38009793243963,3.0521391712078,63.9546945850563,20.2581033310305,,,,,35.9490111626475,521.825700117243,19.5252605199362,163.067523726518,7.91626526347398,,,,,,,,0.551744386796212,0.0305543697567346,,,0.343495522698969,595.159412111401,24.6463482842242,41.8111366061835,6.34530623414283,24.9811836544742,5.17898828960361,1.55902755223625,4.72087964700411,0.664219972473156,3.76291257652512,0.712576308306391,1.84148741235835,,1.64814492331564,0.236252052162761,4.00443327450451,0.5070500723127,,,,,,,,0.107250838654031,5.84066432908372,,3.26450605792752,0.666814772234944,,,,,,,,,,,,,,,,,,,,,,,,,314656.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / ZAMORANO,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.9188,20.9188,-100.1903,-100.1903,SAE,,,s_QR-06-6 [10732],ANDESITE [10732],,,,,,,,,VOL,,,,,WR [10732] ,62.499,1.031,,16.942,,,,4.27,5.479,2.43,0.052,,1.849,3.781,0.31,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,11.9128234451701,1.45938992661867,2.38665931525629,,,,,,,,,,,,12.281402630001,,84.5731999077174,30.6960975378223,,,10.3762721461949,29.1567420155944,13.003490863171,91.6326167180843,21.3178726558392,,,,,34.9511554218047,1005.9286651068,28.644595583291,199.194674236587,8.2881219598219,,,,,,,,0.542810395607891,0.0352392159290162,,,0.32564379581542,664.546677336624,60.2353162710862,61.0033947842677,13.2684268381921,50.0775945468335,8.92559001809121,2.49348275619524,7.89845616399081,1.06852440890114,5.71223467100244,1.03055092871519,2.589896399979,,2.13219486959293,0.29535973652944,4.92951499731486,0.522187706829879,,,,,,,,0.155532579887224,18.7550396045054,,3.70622495198492,0.80266911646039,,,,,,,,,,,,,,,,,,,,,,,,,314657.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / ZAMORANO,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.9262,20.9262,-100.1755,-100.1755,SAE,,,s_QR-06-7 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,62.396,0.954,,17.551,,,,4.02,5.069,2.07,0.082,,1.848,3.853,0.252,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,11.0302614547066,1.39260008108455,3.09421495400408,,,,,,,,,,,,13.2133655006027,,74.448670960831,18.8197935167132,,,8.70530071810182,8.47804488336971,6.94267193762271,61.6600685411992,20.6267123798611,,,,,36.0432317492955,568.058168854478,18.3963370211662,154.578358797947,8.41627716133148,,,,,,,,0.679983186717067,0.0383482010665662,,,0.268524084469271,620.004650225048,22.1009453082164,47.557980233049,6.07948544925885,24.0325920125039,4.94950563608311,1.48406186935275,4.43936489240513,0.62162435349052,3.4875902243713,0.666801311525258,1.7426745266515,,1.57475892536199,0.229341265834186,3.77934935268832,0.54692432805026,,,,,,,,0.113041076171624,7.08700979571648,,3.26909826681864,0.644594962119079,,,,,,,,,,,,,,,,,,,,,,,,,314658.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.2843,20.2843,-100.5563,-100.5563,SAE,,,s_QRO-99-18 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,53.7891301720318,1.48362273880988,,17.0903670279199,,,,7.69,7.88344546956207,5.79751017283752,0.129930300954837,,1.34764916804319,3.59977438459369,0.337415897828452,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,8.26046771855662,1.71830600634985,3.8141198447031,,,,,,,,,,,,22.6586420352032,,152.659814385793,136.702713612811,,,29.4395403329094,76.9389880416136,25.8742834689759,80.7851212057595,19.1297699057753,,,,,23.1396682128617,442.958332247355,31.2810228919489,245.461075840698,13.0696490884071,,,,,,,,1.40981654612325,0.0654027582072086,,,0.451871460770083,363.591143767554,20.3177472848973,47.5245096805954,6.24423443954189,26.2962627281921,6.12378709191689,1.67538631377431,6.09691356527876,0.936076690522164,5.68350146071263,1.14167937330629,3.09679923395737,,2.89059358350526,0.426217430338274,5.0949551611918,0.7976776198809,,,,,,,,0.106476579876769,5.16707812707658,,2.29433701004055,0.687925511000656,0.512798,,,0.703802,,18.7535,,15.6159,,38.554,,,,,,,,,,,,,,,314659.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.7557,20.7557,-100.5878,-100.5878,SAE,,,s_QRO-99-29 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,55.5414864413132,1.59341160262969,,16.9673517762538,,,,7.78,7.57706216635096,4.11268347531883,0.137764766660926,,1.18518218377415,3.74801203415756,0.486228588215035,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8.69355825708739,1.48893082505914,1.32244235925491,,,,,,,,,,,,21.8350350732332,,137.335614643996,99.8373381770411,,,23.4219378751203,35.1129822094289,17.1294661326467,86.3622930949255,20.3653270376726,,,,,12.7540934810129,617.209937485222,29.9621906967225,258.065418186674,12.641732110337,,,,,,,,1.16779563099966,0.0319516865512232,,,0.163049976954712,513.848175146493,21.7762730451967,49.5429587536129,6.68017984886533,28.1079663448394,6.43186436985396,1.85547065885845,6.15297846369039,0.913468680489112,5.43426490874255,1.09896214928718,2.92000860047836,,2.65592125251504,0.404445992122917,5.27526635563937,0.74207432869969,,,,,,,,0.0588830868596686,4.63580534028694,,1.80137842378123,0.562577326299952,0.512688,,,0.703901,,18.721,,15.588,,38.472,,,,,,,,,,,,,,,314660.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.7863,20.7863,-100.488,-100.488,SAE,,,s_QRO-99-36 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,56.0898459327852,1.37004071206195,,17.1230142891355,,,,7.32,7.57763231420133,4.49828370719247,0.124730581943003,,1.18244591681967,3.52139378941486,0.37918096910673,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,6.75126837628366,1.50186413649508,3.06103715785753,,,,,,,,,,,,19.8116964888678,,130.83884219597,115.754195619697,,,22.4002542458416,42.4800882063366,11.9094307595572,88.6088116743134,20.1125644177923,,,,,15.3376091541995,611.511223040856,28.1013314300957,234.645695043565,11.1974103596282,,,,,,,,1.11524214274467,0.0479186795433421,,,0.168793308921359,387.431561343356,20.9882097998231,45.9555408525225,6.40370723788504,27.0609698685875,6.08582419820179,1.74819423461609,5.81476790271742,0.871037052740793,5.17878997398266,1.0174054882698,2.77551343293493,,2.54370185712557,0.37857338614659,4.87025712994544,0.641318246561403,,,,,,,,0.0545413308830545,6.11802021631782,,1.93979633472049,0.538299325374787,0.512715,,,0.703999,,18.7531,,15.619,,38.5667,,,,,,,,,,,,,,,314661.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.7697,20.7697,-100.5048,-100.5048,SAE,,,s_QRO-99-37 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,55.3293257708899,1.33407892634606,,16.9905336315705,,,,7.42,7.60205304361719,5.29038185013581,0.126817382968525,,1.14335357085796,3.60381051286148,0.330524045374661,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,8.50061975048517,1.48740279606391,2.28411491041644,,,,,,,,,,,,20.1828553394179,,133.845662376857,158.036674993051,,,25.6468359160687,64.050857166278,16.3785527578209,84.7143165969692,19.7671095815349,,,,,17.3271896804332,590.693042629859,26.1205241199544,222.922241951788,10.04331029935,,,,,,,,0.910829764317478,0.0317456827913689,,,0.311953041712186,348.176126857613,19.2252716826094,42.5098596870832,5.93455473846573,25.1022795090813,5.62859471703231,1.63238630566907,5.465826853008,0.823233763201352,4.91196382405649,0.96430582045875,2.62486218056783,,2.40733946565205,0.357376784067161,4.72050417620725,0.583240161105886,,,,,,,,0.0343387996551142,4.92267036806054,,1.90747646285541,0.555007352013688,0.512728,,,0.703906,,18.7437,,15.6155,,38.5483,,,,,,,,,,,,,,,314662.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.735,20.735,-100.4693,-100.4693,SAE,,,s_QRO-99-38 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,53.4187261402451,1.82137834036568,,17.6290938316255,,,,8.65,7.92143861764115,4.26562186055857,0.142656218605586,,1.22061482820977,3.66284910588708,0.307414104882459,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,,7.79566376987002,1.55041562766759,2.37755887357541,,,,,,,,,,,,23.4695667543317,,140.788928754588,18.9798235231162,,,24.9244092640909,7.14891246996213,17.8154855135459,98.6938491597074,21.6290598536604,,,,,17.652697108852,559.748712274233,30.7679301018596,215.737402837867,11.893333492814,,,,,,,,0.844674116720764,0.0352236865513412,,,0.329010571499867,456.259528663648,19.3992326422527,44.7121854597192,5.8614108836734,24.7878069312005,5.86641133967625,1.78170485645073,5.85018661997834,0.901062957413399,5.49293676259251,1.11528393305373,3.04932191562014,,2.85943857393851,0.42798551990024,4.67011914273622,0.728942643344048,,,,,,,,0.0660863429798636,5.32813211273572,,2.27650276733145,0.570606778204411,,,,,,,,,,,,,,,,,,,,,,,,,314663.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.6925,20.6925,-100.4757,-100.4757,SAE,,,s_QRO-99-40 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,51.0,4.07183107064792,,14.2238354021698,,,,12.51,7.6423285940602,3.86127098080895,0.208554755650029,,1.42178193996029,3.03306796077566,0.55046423486474,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,8.16803857155957,1.89690941758691,1.81867483235643,,,,,,,,,,,,36.3309512078024,,183.295161176934,15.8214933227683,,,30.7345869094888,8.32819770044814,27.9245281933805,141.498866692997,23.5546787133806,,,,,16.7518118726821,371.677125262106,59.2897807124368,445.030130006917,20.8259099059078,,,,,,,,1.67421767046761,0.0146609873242896,,,0.302596955825143,722.717631949253,31.0000753674779,70.269503832802,9.42498980199471,40.0528198124411,9.90438503556538,2.58891531849177,10.4578203446245,1.65683765802938,10.4324076852096,2.13055567242229,5.77282268812671,,5.37422630454175,0.828772981526978,9.06761976469003,1.3075553339439,,,,,,,,0.0814874378451996,6.94560712106401,,2.86575841968861,0.515093109048213,0.512643,,,0.705544,,18.8579,,15.6456,,38.7545,,,,,,,,,,,,,,,314664.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.7192,20.7192,-100.4345,-100.4345,SAE,,,s_QRO-99-42 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,52.5978533130803,1.44151937953304,,17.2821374322244,,,,7.81,8.66521139937028,6.53361365671116,0.14887988009134,,0.989850013580259,3.38701727207798,0.269593296381615,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,7.66636690840692,1.37689425347826,3.23114398333057,,,,,,,,,,,,23.565008495172,,174.845515096242,179.012994849795,,,33.3709058972847,89.0363225352593,32.8120028486895,77.686490370147,19.2418863716205,,,,,18.7436209415073,804.396985841331,28.2060399197509,187.128755384433,7.64380832013232,,,,,,,,1.10557936844152,0.0578948249498499,,,0.644072335820642,549.768747586197,19.4004141535787,44.7628683846927,5.92954914542142,25.0984776763998,5.60866564963748,1.69793152726607,5.51412300208798,0.838220649321873,5.07189722885923,1.0247337998141,2.81701769928983,,2.59883387466495,0.386759139879529,4.07607856645311,0.472899770498182,,,,,,,,0.0871501728772763,4.10433769532108,,2.08319997036464,0.668974861344566,0.512869,,,0.703311,,18.5783,,15.5809,,38.2785,,,,,,,,,,,,,,,314665.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.6758,20.6758,-100.3072,-100.3072,SAE,,,s_QRO-99-50 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,53.4569643217093,1.80407175972586,,17.1628703890345,,,,8.78,8.22817980245918,3.94980850634953,0.146139891150978,,1.16206409997984,4.02136665994759,0.305381979439629,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,6.92420962865332,0.882053179147539,4.77064235955908,,,,,,,,,,,,28.3670968818617,,171.755838469291,17.9689126093392,,,24.5108231165545,3.11174152368231,17.6946837880537,92.7917157774348,21.4976892916151,,,,,20.185805603425,510.969070713552,38.0186514410862,237.611851968125,11.2292287815353,,,,,,,,1.24594937014139,0.0135718049347733,,,0.320987670304017,386.045251687401,21.4724257681505,48.0278482429817,6.63078259178542,28.2915786840203,6.57968647310144,2.07542820856697,6.77738726635534,1.09564541744934,6.42984830501101,1.32416036184017,3.66155378952479,,3.5440565516995,0.518108935687269,5.43642811907105,0.692200907265673,,,,,,,,0.0925351612179801,4.30488785824159,,3.31292300345881,0.67981221562617,,,,,,,,,,,,,,,,,,,,,,,,,314666.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.7,20.7,-100.6015,-100.6015,SAE,,,s_QRO-04-15 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,55.37,1.44,,16.64,,,,7.13,7.48,3.97,0.137,,1.23,3.67,0.42,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,8.36833883196949,1.52106897751914,2.27143929641639,,,,,,,,,,,,21.6685543857417,,138.765581954105,83.7188499490037,,,20.4583457290079,20.1945551499286,16.3376781986001,82.6023150690405,20.6984935255928,,,,,18.6850961528849,583.880680921826,29.3109195308829,247.963643203926,12.1385705816729,,,,,,,,0.975277050559968,0.0182139362342181,,,0.155326278701136,418.906596307853,21.5882183874433,48.4325987509309,6.68200456231867,27.9703824225657,6.29499359654038,1.78780071132262,6.05837872481982,0.909770839182546,5.43346196554938,1.07826249577842,2.91944658771711,,2.68012056601819,0.3951301694851,5.28804870729686,0.732554445741375,,,,,,,,0.0458169742902266,4.91142670722102,,2.01702092908281,0.586512055050973,,,,0.703943,,18.743,,15.5941,,38.5045,,,,,,,,,,,,,,,314667.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.6667,20.6667,-100.5883,-100.5883,SAE,,,s_QRO-04-16 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,54.67,1.357,,16.39,,,,7.46,7.47,5.37,0.128,,1.01,3.63,0.39,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,6.9321992889316,1.36896326713294,0.871855591316949,,,,,,,,,,,,21.5646117974222,,133.090904137938,143.543982016587,,,26.2043731000407,66.9286233992619,20.904520270038,84.6432333862699,19.9246327436057,,,,,12.8343052635336,583.156025092951,27.953739317081,233.840315263387,10.6997190915123,,,,,,,,1.0120297964961,0.00892467601138447,,,0.164751634856012,402.338212182583,19.6400875124359,45.3411146914317,6.09898530029752,25.6755151461773,5.85408723475768,1.70937320961507,5.63732016739735,0.856331315548467,5.10190885517996,1.03375714359943,2.76627622449473,,2.55109378512403,0.387080822800004,4.93383864052523,0.625601805130431,,,,,,,,0.0581233947382846,4.45143992711351,,1.7080869592742,0.4881215771664,,,,0.703994,,,,,,,,,,,,,,,,,,,,,314668.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.6253,20.6253,-100.5917,-100.5917,SAE,,,s_QRO-04-18 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,55.06,1.164,,17.77,,,,6.49,8.5,4.61,0.105,,1.22,3.59,0.27,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,6.95665837946883,1.2833752730898,1.60202475213205,,,,,,,,,,,,21.5337562256738,,161.031995236721,87.877525433816,,,21.8223053525382,16.0885774299142,13.5215553342326,70.9762917270816,19.5952680840611,,,,,18.3559737784027,788.905581655272,28.9962614826765,163.576973690405,8.10508151549205,,,,,,,,1.0072182505811,0.0204572141019321,,,0.311936870091224,796.020906957894,20.5166722614216,38.8727515195867,5.76006767325565,23.9155135632995,5.3464122540627,1.52123463048821,5.26082771303839,0.792740223706033,4.77671354991713,0.983587247257606,2.63793627479115,,2.33048352341003,0.351113406771169,3.75378006362938,0.506770195541228,,,,,,,,0.154735808960965,4.52767409186097,,2.11247103408758,0.590176980043224,,,,0.703436,,18.6165,,15.5878,,38.3553,,,,,,,,,,,,,,,314669.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.6005,20.6005,-100.5077,-100.5077,SAE,,,s_QRO-04-19 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,49.37,2.075,,15.94,,,,9.88,8.76,6.6,0.162,,0.73,3.32,0.36,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,10.7952071531138,1.06447256762693,1.16050382751078,,,,,,,,,,,,30.2874967913873,,177.600747627893,182.809241927121,,,37.3537729056005,92.4556798645784,36.2858136158743,90.7470503352181,19.6297403107012,,,,,8.63575190806501,395.460473956087,31.341566591214,174.034852501336,9.11548239523716,,,,,,,,1.00216510470746,0.00716765829027195,,,0.22943296097952,392.482571024469,14.0153497852685,32.5484653993036,4.71532806499483,21.3293823347723,5.44570565378511,1.88854963065025,5.76970230593647,0.895095888061861,5.55246299159277,1.13781410605998,3.04760447381982,,2.79189744232301,0.425123578334369,3.89216154346984,0.589796553166272,,,,,,,,0.068717577915484,2.99736968979957,,1.26718847877713,0.303853881310771,,,,0.70403,,18.7563,,15.6109,,38.5607,,,,,,,,,,,,,,,314670.0,
[10732],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / QUERETARO / QUERETARO VOLCANIC SUCCESSIOIN,PALO HUERFANO-LA JOYA-ZAMORANO VOLCANIC COMPLEX,20.6748,20.6748,-100.5032,-100.5032,SAE,,,s_QRO-04-20 [10732],BASALT [10732],,,,,,,,,VOL,,,,,WR [10732] ,50.62,1.304,,17.11,,,,8.43,9.47,6.87,0.147,,0.66,3.14,0.22,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,7.35407917937512,0.843001649638835,,,,,,,,,,,,,31.5770923042634,,176.355602958271,186.3580676785,,,35.9072277889851,72.0831616684419,26.9621436814037,68.2294661048518,17.828186709662,,,,,10.3191684763981,468.28114232442,25.0840235652663,132.035881918289,5.02919242965678,,,,,,,,0.882346437841033,0.0,,,0.255767679172616,273.28721918467,9.8713147571723,24.7937010439588,3.52319113580806,15.8749645970485,3.94753991498589,1.43849529686083,4.2577019825215,0.686727722367095,4.3681777836507,0.933571691581092,2.5524839497204,,2.43490013580734,0.378762551561462,2.97085157902254,0.323091241594282,,,,,,,,0.0566894801364862,2.47028053935723,,1.06190077317241,0.356660554403239,,,,0.703644,,18.7006,,15.5961,,38.4545,,,,,,,,,,,,,,,314671.0,
[10162],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / CHIAPANECAN VOLCANIC ARC / MEXICO / APAS,"CENTRAL CHIAPAS, APAS COLLAPSE STRUCTURE",16.25,17.0,-92.0,-92.33,SAE,,,s_AC-02JL [10162],ANDESITE [10162],,,,,,,,,VOL,,,,,WR [10162] ,58.37,0.59,,18.23,,,,5.52,6.09,1.44,0.16,,3.03,4.38,0.32,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,8.27,,139.0,6.0,,,11.1,157.0,21.0,73.0,,,,,,81.0,827.0,20.0,128.0,31.0,,,,,,0.6,,,,,,3.9,672.0,24.4,45.0,,20.0,4.48,1.31,,0.7,,,,,2.0,0.3,3.2,0.0,,,,,,,,,7.0,,7.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,319207.0,
